ticker,active,name,market,locale,primary_exchange,type,currency_name,cik,description,homepage_url,list_date,market_cap,phone_number,total_employees,address1,address2,city,state,postal_code,branding_icon_url,branding_logo_url,sic_code,sic_description,ticker_root,ticker_suffix,weighted_shares_outstanding
APRQ,1,Innovator Preium Income 40 Barrier ETF - April,stocks,us,BATS,ETF,usd,0001415726,,,2023-04-03,,,,,,,,,,,,,APRQ,,
APRT,1,AllianzIM U.S. Large Cap Buffer10 Apr ETF,stocks,us,ARCX,ETF,usd,,,,2020-06-01,,,,,,,,,,,,,APRT,,
APRW,1,AllianzIM U.S. Large Cap Buffer20 Apr ETF,stocks,us,ARCX,ETF,usd,,,,2020-06-01,,,,,,,,,,,,,APRW,,
APRZ,1,TrueShares Structured Outcome (April) ETF,stocks,us,BATS,ETF,usd,0001776878,,,2021-04-01,,,,,,,,,,,,,APRZ,,
APT,1,"Alpha Pro Tech, Ltd.",stocks,us,XASE,CS,usd,0000884269,"Alpha Pro Tech Ltd is involved in the business of developing, manufacturing, and marketing of disposable protective apparel, building supply, and infection control products principally in the United States. It operates its business through segment which includes Building Supply and Disposable Protective Apparel. It mainly offers a line of construction supply weatherization products, namely house wrap and synthetic roof underlayment as well as other woven material, different styles of disposable products like shoe covers, bouffant caps, gowns, coveralls, lab coats, frocks and other miscellaneous products. It also provides face masks and eye shields. It generates most of its revenues from the sale of products across the United States.",https://www.alphaprotech.com,2000-04-04,57743175.0,(905) 479-0654,123,53 WELLINGTON STREET EAST,,AURORA,A6,L4G 1H6,https://api.polygon.io/v1/reference/company-branding/YWxwaGFwcm90ZWNoLmNvbQ/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YWxwaGFwcm90ZWNoLmNvbQ/images/2024-10-01_logo.svg,3842,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",APT,,10998700.0
APTO,1,"Aptose Biosciences, Inc.",stocks,us,XNAS,CS,usd,0000882361,Aptose Biosciences Inc is a clinical-stage biotechnology company committed to discovering and developing personalized therapies addressing unmet medical needs in oncology. The Company's small molecule cancer therapeutics pipeline includes products designed to provide single agent efficacy and to enhance the efficacy of other anti-cancer therapies and regimens without overlapping toxicities.,https://www.aptose.com,1992-07-30,11487588.319,310-849-8060,36,"66 WELLINGTON STREET WEST, SUITE 5300",TD BANK TOWER BOX 48,TORONTO,A6,M5K 1E6,,https://api.polygon.io/v1/reference/company-branding/YXB0b3NlLmNvbQ/images/2024-10-01_logo.svg,2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",APTO,,59521183.0
APTV,1,Aptiv PLC,stocks,us,XNYS,CS,usd,0001521332,"Aptiv's signal and power solutions segment supplies components and systems that make up a vehicle's electrical system, including wiring assemblies and harnesses, connectors, electrical centers, and hybrid electrical systems. The advanced safety and user experience segment provides body controls, infotainment and connectivity systems, passive and active safety electronics, advanced driver-assist technologies, and displays, as well as the development of software for these systems. In 2023, Aptiv's top 10 customers accounted for 54% of revenue, all of which were less than 10%. Historically, General Motors, Stellantis, Ford, and Volkswagen, have been the firms largest customers. North America, Europe, and Asia represented approximately 37%, 33%, and 28% of total 2023 revenue, respectively.",https://www.aptiv.com,2011-11-17,13625021789.83,353-1-259-7013,154000,5 HANOVER QUAY,GRAND CANAL DOCK,DUBLIN,L2,D02 VY79,https://api.polygon.io/v1/reference/company-branding/YXB0aXYuY29t/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YXB0aXYuY29t/images/2024-10-01_logo.svg,3714,MOTOR VEHICLE PARTS & ACCESSORIES,APTV,,235035739.0
APUE,1,ActivePassive U.S. Equity ETF,stocks,us,ARCX,ETF,usd,0001141819,,,2023-05-03,,,,,,,,,,,,,APUE,,
APVO,1,Aptevo Therapeutics Inc,stocks,us,XNAS,CS,usd,0001671584,"Aptevo Therapeutics Inc is a clinical-stage, research and development biotechnology company focused on developing novel immunotherapeutic candidates for the treatment of different forms of cancer. Its clinical candidate, APVO436, and preclinical candidates, ALG.APV-527 and APVO603, were developed using ADAPTIR modular protein technology platform. The versatile and robust ADAPTIR and ADAPTIR-FLEX platforms are designed to generate monospecific, bispecific, and multi-specific antibody candidates that are capable of enhancing the human immune system against cancer cells.",https://www.aptevotherapeutics.com,2016-07-20,2046333.34,206-838-0500,40,2401 4TH AVE.,SUITE 1050,SEATTLE,WA,98121,,https://api.polygon.io/v1/reference/company-branding/YXB0ZXZvdGhlcmFwZXV0aWNzLmNvbQ/images/2024-10-01_logo.png,2834,PHARMACEUTICAL PREPARATIONS,APVO,,500326.0
APWC,1,Asia Pacific Wire & Cable Corp,stocks,us,XNAS,CS,usd,0001026980,"Asia Pacific Wire & Cable Corp Ltd is a holding company. It is principally engaged in owning operating companies engaged in the power cable, telecommunication cable, enameled wire, and electronic cable industry. It also provides project engineering services to customers. Some of the company's products are Bare wires, Power cables, Communication cables, Electronic wires & cables, and Enamelled wires. The company's geographical segments are North Asia, Thailand, and Rest of the World.",https://www.apwcc.com,1997-03-26,32573638.66,,1210,,,,,,,,,,APWC,,20616227.0
APXI,1,APx Acquisition Corp. I Class A Ordinary Share,stocks,us,XNAS,CS,usd,0001868573,APx Acquisition Corp I is a newly incorporated blank check company.,https://www.apxcap.mx,2022-01-27,117732273.12,1 345 949 8066,2,UGLAND HOUSE,PO BOX 309,GRAND CAYMAN,E9,KY1-1104,https://api.polygon.io/v1/reference/company-branding/YXB4Y2FwLm14/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YXB4Y2FwLm14/images/2024-10-01_logo.png,6770,BLANK CHECKS,APXI,,9910124.0
APYX,1,Apyx Medical Corporation Common Stock,stocks,us,XNAS,CS,usd,0000719135,"Apyx Medical Corp is an energy technology medical device company. It specializes in developing, manufacturing, and marketing a range of cosmetic and surgical products and technologies, as well as related medical products used in doctor's offices, surgery centers, and hospitals. Its product offerings comprise Renuvion cosmetic technology, which offers plastic surgeons, facial plastic surgeons, and cosmetic physicians the ability to provide controlled heat to the tissue to achieve desired results. The J-Plasma system allows surgeons to operate with a high level of precision and virtually eliminates unintended tissue trauma. It operates in two segments namely: Advanced Energy and Original Equipment Manufacturing (OEM). Its Advanced Energy segment derives the majority of its revenue.",https://apyxmedical.com,1994-04-06,63241728.48,(727) 384-2323,252,5115 ULMERTON ROAD,,CLEARWATER,FL,33760,https://api.polygon.io/v1/reference/company-branding/YXB5eG1lZGljYWwuY29t/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YXB5eG1lZGljYWwuY29t/images/2024-10-01_logo.png,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,APYX,,37643886.0
AQB,1,"AquaBounty Technologies, Inc.",stocks,us,XNAS,CS,usd,0001603978,AquaBounty Technologies Inc is engaged in the field of land-based aquaculture and the use of technology to improve the productivity and sustainability. The company's objective is to ensure the availability of high-quality seafood to meet consumer demand while addressing critical production constraints in the popular farmed species.,https://www.aquabounty.com,2017-01-09,2207359.238,978-648-6000,115,233 AYER ROAD SUITE 4,SUITE 4,HARVARD,MA,01451,https://api.polygon.io/v1/reference/company-branding/YXF1YWJvdW50eS5jb20/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YXF1YWJvdW50eS5jb20/images/2024-10-01_logo.png,0900,,AQB,,3865778.0
AQLT,1,iShares MSCI Global Quality Factor ETF,stocks,us,BATS,ETF,usd,,,,2024-12-12,,,,,,,,,,,,,AQLT,,
AQMS,1,"Aqua Metals, Inc. Common Stock",stocks,us,XNAS,CS,usd,0001621832,"Aqua Metals Inc is engaged in the business of recycling Lead through a novel, proprietary and patent-pending process that it developed and named AquaRefining. The company's breakthrough, AquaRefining, delivers a product, at a higher yield, eliminates toxic waste, reduces permitting and is less expensive to build than smelting. AquaRefining process will provide for the recycling of Lead acid batteries and the production of a pure grade Lead with a significantly lower cost of production, and with fewer environmental and regulatory issues, than conventional methods of Lead production.",https://www.aquametals.com,2015-07-31,14120936.28,(775) 525-1936,53,2500 PERU DR.,,MCCARRAN,NV,89437,https://api.polygon.io/v1/reference/company-branding/YXF1YW1ldGFscy5jb20/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YXF1YW1ldGFscy5jb20/images/2024-10-01_logo.png,3341,SECONDARY SMELTING & REFINING OF NONFERROUS METALS,AQMS,,7131786.0
AQN,1,Algonquin Power & Utilities Corp,stocks,us,XNYS,CS,usd,0001174169,"Algonquin Power & Utilities Corp, a parent company of Liberty, is a diversified international generation, transmission, and distribution utility with over $16 billion of total assets. Through its two business groups, the Regulated Services Group and the Renewable Energy Group, AQN is committed to providing safe, secure, reliable, cost-effective, and sustainable energy and water solutions through its portfolio of electric generation, transmission, and distribution utility investments to over one million customer connections, largely in the United States and Canada. AQN provides renewable energy through its portfolio of long-term contracted wind, solar, and hydroelectric generating facilities.",https://www.algonquinpower.com,2009-11-10,3429527594.28,,3946,,,,,,https://api.polygon.io/v1/reference/company-branding/YWxnb25xdWlucG93ZXIuY29t/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YWxnb25xdWlucG93ZXIuY29t/images/2024-10-01_logo.svg,,,AQN,,767232124.0
AQNB,1,"Algonquin Power & Utilities Corp. 6.20% Fixed-to-Floating Subordinated Notes Series 2019-A due July 1, 2079",stocks,us,XNYS,SP,usd,0001174169,,,2019-05-28,,,,,,,,,,,,,AQNB,,
AQST,1,"Aquestive Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,usd,0001398733,"Aquestive Therapeutics Inc is a specialty pharmaceutical company engaged in developing and commercializing differentiated products to meet medical needs. Its later-stage product pipeline focuses on the treatment of diseases of the Central Nervous System (CNS), and an earlier-stage pipeline for the treatment of severe allergic reactions, including anaphylaxis. Its commercial product portfolio includes Sympazan Oral Film, Suboxone Sublingual Film, Exservan Oral Film, and Zuplenz. The product pipeline includes Libervant Buccal Film, AQST-108, and AQST-305. The majority of its revenue comes from the United States.",https://www.aquestive.com,2018-07-25,329153276.73,908-941-1900,135,30 TECHNOLOGY DRIVE,,WARREN,NJ,07059,https://api.polygon.io/v1/reference/company-branding/YXF1ZXN0aXZlLmNvbQ/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YXF1ZXN0aXZlLmNvbQ/images/2024-10-01_logo.svg,2834,PHARMACEUTICAL PREPARATIONS,AQST,,91178193.0
AQU,1,Aquaron Acquisition Corp. Common Stock,stocks,us,XNAS,CS,usd,0001861063,"Aquaron Acquisition Corp is a blank check company formed for the purpose of entering into a merger, share exchange, asset acquisition, stock purchase, recapitalization, reorganization, or other similar business combination with one or more businesses or entities.",,2022-10-19,27343919.12,(86)13122310095,,515 MADISON AVENUE,8TH FLOOR,NEW YORK,NY,10022,,,6770,BLANK CHECKS,AQU,,2428412.0
AQUNR,1,Aquaron Acquisition Corp. Rights,stocks,us,XNAS,RIGHT,usd,0001861063,,,2022-10-19,,(86)13122310095,,515 MADISON AVENUE,8TH FLOOR,NEW YORK,NY,10022,,,6770,BLANK CHECKS,AQUN,R,
AQUNU,1,Aquaron Acquisition Corp. Units,stocks,us,XNAS,UNIT,usd,0001861063,"Aquaron Acquisition Corp is a blank check company formed for the purpose of entering into a merger, share exchange, asset acquisition, stock purchase, recapitalization, reorganization, or other similar business combination with one or more businesses or entities.",,2022-10-04,,(86)13122310095,,515 MADISON AVENUE,8TH FLOOR,NEW YORK,NY,10022,,,6770,BLANK CHECKS,AQUN,U,
AQWA,1,Global X Clean Water ETF,stocks,us,XNAS,ETF,usd,0001432353,,,2021-04-12,,,,,,,,,,,,,AQWA,,
AR,1,ANTERO RESOURCES CORPORATION,stocks,us,XNYS,CS,usd,0001433270,"Antero Resources, based in Denver, engages in the exploration for and production of natural gas and natural gas liquids in the United States and Canada. At the end of 2023, the company reported proven reserves of 18.1 trillion cubic feet of natural gas equivalent. Production averaged approximately 3,483 million cubic feet of equivalent a day in 2023 at a ratio of 37% liquids and 63% natural gas.",https://www.anteroresources.com,2013-10-10,10072378680.0,303-357-7325,604,1615 WYNKOOP STREET,,DENVER,CO,80202,,https://api.polygon.io/v1/reference/company-branding/YW50ZXJvcmVzb3VyY2VzLmNvbQ/images/2024-10-01_logo.svg,1311,CRUDE PETROLEUM & NATURAL GAS,AR,,311164000.0
ARAY,1,Accuray Incorporated,stocks,us,XNAS,CS,usd,0001138723,"Accuray Inc is a radiation oncology company that develops, manufactures, sells and supports precise, innovative treatment solutions which set the standard of radiation therapy care with the aim of helping patients live better lives. The company's technology, The CyberKnife, is used to treat multiple types of cancer and tumors throughout the body. The CyberKnife Systems automatically track, detect and correct for a tumor and patient movement in real-time during the procedure, enabling delivery of precise, high dose radiation with sub-millimetre accuracy while patients breathe normally, without manual user intervention.",https://www.accuray.com,2007-02-08,193084830.72,608-824-2800,987,1240 DEMING WAY,,MADISON,WI,53717,https://api.polygon.io/v1/reference/company-branding/YWNjdXJheS5jb20/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YWNjdXJheS5jb20/images/2024-10-01_logo.svg,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,ARAY,,100565016.0
